"annee";"profession_sante";"Num_dep";"nombre_patients_uniques"
2018;"Oto-rhino-laryngologistes";"972";"2116"
2018;"Oto-rhino-laryngologistes";"75";"1580"
2018;"Oto-rhino-laryngologistes";"78";"2525"
2018;"Oto-rhino-laryngologistes";"94";"1848"
2018;"Oto-rhino-laryngologistes";"28";"2562"
2018;"Oto-rhino-laryngologistes";"36";"NS"
2018;"Oto-rhino-laryngologistes";"37";"2334"
2018;"Oto-rhino-laryngologistes";"41";"3157"
2018;"Oto-rhino-laryngologistes";"45";"2962"
2018;"Oto-rhino-laryngologistes";"58";"2564"
2018;"Oto-rhino-laryngologistes";"14";"2694"
2018;"Oto-rhino-laryngologistes";"61";"NS"
2018;"Oto-rhino-laryngologistes";"76";"2461"
2018;"Oto-rhino-laryngologistes";"02";"2113"
2018;"Oto-rhino-laryngologistes";"08";"2444"
2018;"Oto-rhino-laryngologistes";"52";"NS"
2018;"Oto-rhino-laryngologistes";"44";"2428"
2018;"Oto-rhino-laryngologistes";"22";"2598"
2018;"Oto-rhino-laryngologistes";"16";"2822"
2018;"Oto-rhino-laryngologistes";"47";"3483"
2018;"Oto-rhino-laryngologistes";"32";"NS"
2018;"Oto-rhino-laryngologistes";"46";"1599"
2018;"Oto-rhino-laryngologistes";"03";"2341"
2018;"Oto-rhino-laryngologistes";"07";"2329"
2018;"Oto-rhino-laryngologistes";"42";"2562"
2018;"Oto-rhino-laryngologistes";"43";"1246"
2018;"Oto-rhino-laryngologistes";"63";"2386"
2018;"Oto-rhino-laryngologistes";"04";"2092"
2018;"Oto-rhino-laryngologistes";"13";"2082"
2018;"Oto-rhino-laryngologistes";"83";"2211"
2018;"Pneumologues";"91";"1238"
2018;"Pneumologues";"93";"1716"
2018;"Pneumologues";"37";"1940"
2018;"Pneumologues";"45";"2174"
2018;"Pneumologues";"25";"2085"
2018;"Pneumologues";"70";"NS"
2018;"Pneumologues";"71";"1412"
2018;"Pneumologues";"90";"NS"
2018;"Pneumologues";"27";"NS"
2018;"Pneumologues";"50";"1452"
2018;"Pneumologues";"76";"1502"
2018;"Pneumologues";"02";"1151"
2018;"Pneumologues";"59";"2001"
2018;"Pneumologues";"60";"1808"
2018;"Pneumologues";"62";"2067"
2018;"Pneumologues";"80";"1596"
2018;"Pneumologues";"08";"NS"
2018;"Pneumologues";"51";"1487"
2018;"Pneumologues";"54";"1553"
2018;"Pneumologues";"88";"NS"
2018;"Pneumologues";"44";"1848"
2018;"Pneumologues";"53";"NS"
2018;"Pneumologues";"22";"2106"
2018;"Pneumologues";"24";"1047"
2018;"Pneumologues";"09";"NS"
2018;"Pneumologues";"11";"1469"
2018;"Pneumologues";"15";"NS"
2018;"Pneumologues";"38";"1480"
2018;"Pneumologues";"74";"1230"
2018;"Pneumologues";"83";"1499"
2018;"Pneumologues";"2B";"1207"
2018;"Psychiatres";"971";"698"
2018;"Psychiatres";"972";"545"
2018;"Psychiatres";"974";"417"
2018;"Psychiatres";"75";"161"
2018;"Psychiatres";"92";"235"
2018;"Psychiatres";"28";"457"
2018;"Psychiatres";"71";"434"
2018;"Psychiatres";"61";"338"
2018;"Psychiatres";"02";"509"
2018;"Psychiatres";"60";"327"
2018;"Psychiatres";"08";"348"
2018;"Psychiatres";"57";"392"
2018;"Psychiatres";"67";"263"
2018;"Psychiatres";"88";"341"
2018;"Psychiatres";"53";"451"
2018;"Psychiatres";"85";"437"
2018;"Psychiatres";"29";"394"
2018;"Psychiatres";"16";"344"
2018;"Psychiatres";"19";"421"
2018;"Psychiatres";"33";"202"
2018;"Psychiatres";"47";"387"
2018;"Psychiatres";"86";"271"
2018;"Psychiatres";"11";"374"
2018;"Psychiatres";"31";"345"
2018;"Psychiatres";"32";"777"
2018;"Psychiatres";"48";"NS"
2018;"Psychiatres";"66";"551"
2018;"Psychiatres";"01";"361"
2018;"Psychiatres";"07";"262"
2018;"Psychiatres";"26";"278"
2018;"Psychiatres";"43";"453"
2018;"Psychiatres";"63";"447"
2018;"Psychiatres";"69";"235"
2018;"Psychiatres";"73";"224"
2018;"Psychiatres";"04";"447"
2018;"Psychiatres";"13";"353"
2018;"Psychiatres";"83";"443"
2018;"Psychiatres";"2B";"528"
2018;"Pédiatres";"972";"837"
2018;"Pédiatres";"976";"0"
2018;"Pédiatres";"75";"1032"
2018;"Pédiatres";"78";"1367"
2018;"Pédiatres";"92";"1142"
2018;"Pédiatres";"93";"1626"
2018;"Pédiatres";"28";"1423"
2018;"Pédiatres";"41";"1577"
2018;"Pédiatres";"21";"1168"
2018;"Pédiatres";"39";"NS"
2018;"Pédiatres";"89";"916"
2018;"Pédiatres";"90";"1346"
2018;"Pédiatres";"14";"1059"
2018;"Pédiatres";"27";"NS"
2018;"Pédiatres";"61";"1081"
2018;"Pédiatres";"02";"1372"
2018;"Pédiatres";"59";"1089"
2018;"Pédiatres";"55";"NS"
2018;"Pédiatres";"57";"1201"
2018;"Pédiatres";"68";"1315"
2018;"Pédiatres";"44";"1349"
2018;"Pédiatres";"53";"NS"
2018;"Pédiatres";"72";"1861"
2018;"Pédiatres";"23";"NS"
2018;"Pédiatres";"24";"1102"
2018;"Pédiatres";"64";"1210"
2018;"Pédiatres";"79";"NS"
2018;"Pédiatres";"11";"1136"
2018;"Pédiatres";"31";"1185"
2018;"Pédiatres";"15";"NS"
2018;"Pédiatres";"43";"NS"
2018;"Pédiatres";"63";"1442"
2018;"Pédiatres";"04";"NS"
2018;"Pédiatres";"2A";"1072"
2018;"Pédicures-podologues";"971";"116"
2018;"Pédicures-podologues";"78";"199"
2018;"Pédicures-podologues";"91";"181"
2018;"Pédicures-podologues";"92";"162"
2018;"Pédicures-podologues";"21";"303"
2018;"Pédicures-podologues";"25";"200"
2018;"Pédicures-podologues";"58";"175"
2018;"Pédicures-podologues";"70";"194"
2018;"Pédicures-podologues";"90";"263"
2018;"Pédicures-podologues";"14";"255"
2018;"Pédicures-podologues";"27";"224"
2018;"Pédicures-podologues";"61";"194"
2018;"Pédicures-podologues";"76";"210"
2018;"Pédicures-podologues";"60";"228"
2018;"Pédicures-podologues";"54";"220"
2018;"Pédicures-podologues";"55";"272"
2018;"Pédicures-podologues";"68";"217"
2018;"Pédicures-podologues";"44";"240"
2018;"Pédicures-podologues";"56";"199"
2018;"Pédicures-podologues";"33";"244"
2018;"Pédicures-podologues";"40";"211"
2018;"Pédicures-podologues";"79";"250"
2018;"Pédicures-podologues";"86";"261"
2018;"Pédicures-podologues";"09";"193"
2018;"Pédicures-podologues";"11";"157"
2018;"Pédicures-podologues";"30";"255"
2018;"Pédicures-podologues";"31";"172"
2018;"Pédicures-podologues";"34";"216"
2018;"Pédicures-podologues";"66";"203"
2018;"Pédicures-podologues";"03";"232"
2018;"Pédicures-podologues";"63";"215"
2018;"Pédicures-podologues";"73";"221"
2018;"Pédicures-podologues";"04";"172"
2018;"Pédicures-podologues";"84";"240"
2018;"Pédicures-podologues";"2A";"92"
2018;"Radiologues";"972";"6941"
2018;"Radiologues";"78";"6968"
2018;"Radiologues";"91";"7876"
2018;"Radiologues";"92";"6918"
2018;"Radiologues";"93";"8001"
2018;"Radiologues";"45";"7734"
2018;"Radiologues";"39";"6284"
2018;"Radiologues";"70";"5148"
2018;"Radiologues";"14";"7517"
2018;"Radiologues";"76";"8347"
2018;"Radiologues";"80";"7821"
2018;"Radiologues";"54";"6551"
2018;"Radiologues";"67";"6077"
2018;"Radiologues";"29";"7543"
2018;"Radiologues";"35";"7195"
2018;"Radiologues";"16";"6336"
2018;"Radiologues";"24";"8830"
2018;"Radiologues";"40";"6122"
2018;"Radiologues";"47";"6542"
2018;"Radiologues";"30";"7128"
2018;"Radiologues";"31";"8498"
2018;"Radiologues";"32";"7932"
2018;"Radiologues";"34";"6845"
2018;"Radiologues";"48";"NS"
2018;"Radiologues";"66";"7930"
2018;"Radiologues";"03";"5856"
2018;"Radiologues";"07";"5781"
2018;"Radiologues";"15";"9547"
2018;"Radiologues";"26";"7389"
2018;"Radiologues";"42";"8331"
2018;"Radiologues";"69";"6451"
2018;"Radiologues";"74";"6258"
2018;"Radiothérapeutes";"972";"0"
2018;"Radiothérapeutes";"78";"827"
2018;"Radiothérapeutes";"93";"NS"
2018;"Radiothérapeutes";"18";"985"
2018;"Radiothérapeutes";"37";"587"
2018;"Radiothérapeutes";"41";"NS"
2018;"Radiothérapeutes";"45";"932"
2018;"Radiothérapeutes";"39";"0"
2018;"Radiothérapeutes";"76";"1240"
2018;"Radiothérapeutes";"59";"1191"
2018;"Radiothérapeutes";"08";"NS"
2018;"Radiothérapeutes";"10";"NS"
2018;"Radiothérapeutes";"57";"738"
2018;"Radiothérapeutes";"53";"NS"
2018;"Radiothérapeutes";"72";"1578"
2018;"Radiothérapeutes";"29";"634"
2018;"Radiothérapeutes";"16";"NS"
2018;"Radiothérapeutes";"17";"698"
2018;"Radiothérapeutes";"19";"NS"
2018;"Radiothérapeutes";"23";"0"
2018;"Radiothérapeutes";"12";"0"
2018;"Radiothérapeutes";"48";"0"
2018;"Radiothérapeutes";"07";"0"
2018;"Radiothérapeutes";"15";"NS"
2018;"Radiothérapeutes";"42";"0"
2018;"Radiothérapeutes";"73";"NS"
2018;"Radiothérapeutes";"2A";"0"
2018;"Radiothérapeutes";"2B";"NS"
2018;"Rhumatologues";"974";"1865"
2018;"Rhumatologues";"75";"966"
2018;"Rhumatologues";"78";"1177"
2018;"Rhumatologues";"92";"1253"
2018;"Rhumatologues";"41";"NS"
2018;"Rhumatologues";"21";"1284"
2018;"Rhumatologues";"25";"1922"
2018;"Rhumatologues";"39";"NS"
2018;"Rhumatologues";"58";"NS"
2018;"Rhumatologues";"14";"1501"
2018;"Rhumatologues";"27";"NS"
2018;"Rhumatologues";"50";"2004"
2018;"Rhumatologues";"61";"NS"
2018;"Rhumatologues";"76";"1783"
2018;"Rhumatologues";"02";"1987"
2018;"Rhumatologues";"59";"1780"
2018;"Rhumatologues";"51";"2096"
2018;"Rhumatologues";"68";"1333"
2018;"Rhumatologues";"49";"1456"
2018;"Rhumatologues";"56";"1878"
2018;"Rhumatologues";"19";"NS"
2018;"Rhumatologues";"23";"NS"
2018;"Rhumatologues";"33";"1814"
2018;"Rhumatologues";"47";"1544"
2018;"Rhumatologues";"86";"1409"
2018;"Rhumatologues";"34";"1547"
2018;"Rhumatologues";"65";"1045"
2018;"Rhumatologues";"07";"1454"
2018;"Rhumatologues";"43";"NS"
2018;"Rhumatologues";"06";"1094"
2018;"Rhumatologues";"13";"1346"
2018;"Rhumatologues";"83";"1692"
2018;"Rhumatologues";"84";"1682"
2018;"Sages-femmes";"972";"418"
2018;"Sages-femmes";"976";"666"
2018;"Sages-femmes";"95";"460"
2018;"Sages-femmes";"18";"486"
2018;"Sages-femmes";"37";"275"
2018;"Sages-femmes";"41";"360"
2018;"Sages-femmes";"25";"416"
2018;"Sages-femmes";"90";"361"
2018;"Sages-femmes";"27";"437"
2018;"Sages-femmes";"50";"395"
2018;"Sages-femmes";"61";"353"
2018;"Sages-femmes";"51";"376"
2018;"Sages-femmes";"52";"414"
2018;"Sages-femmes";"54";"365"
2018;"Sages-femmes";"68";"283"
2018;"Sages-femmes";"44";"386"
2018;"Sages-femmes";"16";"287"
2018;"Sages-femmes";"23";"361"
2018;"Sages-femmes";"33";"348"
2018;"Sages-femmes";"64";"290"
2018;"Sages-femmes";"79";"431"
2018;"Sages-femmes";"87";"254"
2018;"Sages-femmes";"12";"393"
2018;"Sages-femmes";"32";"328"
2018;"Sages-femmes";"15";"263"
2018;"Sages-femmes";"38";"350"
2018;"Sages-femmes";"63";"372"
2018;"Sages-femmes";"73";"294"
2018;"Sages-femmes";"74";"339"
2018;"Sages-femmes";"06";"242"
2018;"Stomatologues";"971";"NS"
2018;"Stomatologues";"973";"0"
2018;"Stomatologues";"974";"1737"
2018;"Stomatologues";"78";"1104"
2018;"Stomatologues";"91";"1241"
2018;"Stomatologues";"93";"932"
2018;"Stomatologues";"95";"942"
2018;"Stomatologues";"28";"NS"
2018;"Stomatologues";"45";"NS"
2018;"Stomatologues";"58";"NS"
2018;"Stomatologues";"70";"NS"
2018;"Stomatologues";"71";"1181"
2018;"Stomatologues";"89";"NS"
2018;"Stomatologues";"50";"1459"
2018;"Stomatologues";"61";"NS"
2018;"Stomatologues";"76";"1521"
2018;"Stomatologues";"60";"797"
2018;"Stomatologues";"08";"NS"
2018;"Stomatologues";"51";"NS"
2018;"Stomatologues";"55";"0"
2018;"Stomatologues";"57";"1268"
2018;"Stomatologues";"53";"0"
2018;"Stomatologues";"85";"1558"
2018;"Stomatologues";"19";"1151"
2018;"Stomatologues";"23";"0"
2018;"Stomatologues";"24";"NS"
2018;"Stomatologues";"33";"1309"
2018;"Stomatologues";"47";"NS"
2018;"Stomatologues";"64";"1169"
2018;"Stomatologues";"87";"864"
2018;"Stomatologues";"09";"NS"
2018;"Stomatologues";"11";"NS"
2018;"Stomatologues";"30";"968"
2018;"Stomatologues";"31";"787"
2018;"Stomatologues";"46";"0"
2018;"Stomatologues";"48";"0"
2018;"Stomatologues";"65";"NS"
2018;"Stomatologues";"66";"965"
2018;"Stomatologues";"81";"1286"
2018;"Stomatologues";"01";"NS"
2018;"Stomatologues";"07";"NS"
2018;"Stomatologues";"15";"0"
2018;"Stomatologues";"26";"1341"
2018;"Stomatologues";"42";"1455"
2018;"Stomatologues";"63";"NS"
2018;"Stomatologues";"74";"1129"
2018;"Stomatologues";"2A";"NS"
2019;"Allergologues";"971";"NS"
2019;"Allergologues";"93";"NS"
2019;"Allergologues";"39";"0"
2019;"Allergologues";"58";"0"
2019;"Allergologues";"50";"1810"
2019;"Allergologues";"62";"0"
2019;"Allergologues";"80";"0"
2019;"Allergologues";"08";"NS"
2019;"Allergologues";"51";"NS"
2019;"Allergologues";"54";"NS"
2019;"Allergologues";"67";"0"
2019;"Allergologues";"44";"2493"
2019;"Allergologues";"49";"1921"
2019;"Allergologues";"19";"0"
2019;"Allergologues";"23";"0"
2019;"Allergologues";"40";"NS"
2019;"Allergologues";"47";"NS"
2019;"Allergologues";"64";"NS"
2019;"Allergologues";"30";"1607"
2019;"Allergologues";"32";"0"
2019;"Allergologues";"66";"NS"
2019;"Allergologues";"82";"0"
2019;"Allergologues";"43";"0"
2019;"Allergologues";"63";"NS"
2019;"Allergologues";"73";"NS"
2019;"Allergologues";"04";"0"
2019;"Allergologues";"05";"0"
2019;"Allergologues";"06";"NS"
2019;"Allergologues";"2B";"0"
2019;"Anesthésistes-réanimateurs";"971";"2029"
2019;"Anesthésistes-réanimateurs";"75";"1753"
2019;"Anesthésistes-réanimateurs";"78";"2504"
2019;"Anesthésistes-réanimateurs";"94";"2773"
2019;"Anesthésistes-réanimateurs";"95";"3858"
2019;"Anesthésistes-réanimateurs";"37";"3470"
2019;"Anesthésistes-réanimateurs";"14";"2539"
2019;"Anesthésistes-réanimateurs";"76";"2926"
2019;"Anesthésistes-réanimateurs";"59";"2266"
2019;"Anesthésistes-réanimateurs";"60";"2587"
2019;"Anesthésistes-réanimateurs";"10";"2013"
2019;"Anesthésistes-réanimateurs";"44";"2785"
2019;"Anesthésistes-réanimateurs";"16";"2930"
2019;"Anesthésistes-réanimateurs";"40";"1603"
2019;"Anesthésistes-réanimateurs";"47";"2547"
2019;"Anesthésistes-réanimateurs";"79";"2432"
2019;"Anesthésistes-réanimateurs";"86";"2926"
2019;"Anesthésistes-réanimateurs";"11";"3002"
2019;"Anesthésistes-réanimateurs";"15";"2293"
2019;"Anesthésistes-réanimateurs";"63";"3024"
2019;"Anesthésistes-réanimateurs";"69";"2034"
2019;"Anesthésistes-réanimateurs";"73";"2081"
2019;"Anesthésistes-réanimateurs";"84";"2241"
2019;"Anesthésistes-réanimateurs";"2B";"2240"
2019;"Autres médecins";"37";"1075"
2019;"Autres médecins";"45";"594"
2019;"Autres médecins";"89";"769"
2019;"Autres médecins";"90";"0"
2019;"Autres médecins";"61";"NS"
2019;"Autres médecins";"59";"930"
2019;"Autres médecins";"62";"1033"
2019;"Autres médecins";"80";"NS"
2019;"Autres médecins";"51";"972"
2019;"Autres médecins";"49";"1196"
2019;"Autres médecins";"72";"1483"
2019;"Autres médecins";"85";"2108"
2019;"Autres médecins";"22";"1684"
2019;"Autres médecins";"56";"451"
2019;"Autres médecins";"16";"NS"
2019;"Autres médecins";"17";"994"
2019;"Autres médecins";"19";"NS"
2019;"Autres médecins";"47";"NS"
2019;"Autres médecins";"64";"668"
2019;"Autres médecins";"79";"0"
2019;"Autres médecins";"86";"0"
2019;"Autres médecins";"09";"NS"
2019;"Autres médecins";"32";"NS"
2019;"Autres médecins";"34";"1061"
2019;"Autres médecins";"46";"NS"
2019;"Autres médecins";"03";"1123"
2019;"Autres médecins";"43";"NS"
2019;"Autres médecins";"63";"937"
2019;"Autres médecins";"69";"784"
2019;"Autres médecins";"73";"926"
2019;"Autres médecins";"04";"NS"
2019;"Autres médecins";"2B";"572"
2019;"Cardiologues";"972";"2366"
2019;"Cardiologues";"973";"1957"
2019;"Cardiologues";"976";"NS"
2019;"Cardiologues";"95";"1828"
2019;"Cardiologues";"18";"1793"
2019;"Cardiologues";"28";"1423"
2019;"Cardiologues";"37";"1769"
2019;"Cardiologues";"41";"1346"
2019;"Cardiologues";"45";"2181"
2019;"Cardiologues";"39";"1823"
2019;"Cardiologues";"71";"2001"
2019;"Cardiologues";"89";"1469"
2019;"Cardiologues";"90";"1579"
2019;"Cardiologues";"27";"1781"
2019;"Cardiologues";"50";"2692"
2019;"Cardiologues";"80";"1659"
2019;"Cardiologues";"08";"1796"
2019;"Cardiologues";"10";"1730"
2019;"Cardiologues";"67";"1849"
2019;"Cardiologues";"88";"1955"
2019;"Cardiologues";"22";"1783"
2019;"Cardiologues";"56";"1715"
2019;"Cardiologues";"16";"1675"
2019;"Cardiologues";"24";"1663"
2019;"Cardiologues";"40";"1779"
2019;"Cardiologues";"86";"1391"
2019;"Cardiologues";"09";"NS"
2019;"Cardiologues";"34";"1864"
2019;"Cardiologues";"65";"2146"
2019;"Cardiologues";"26";"1287"
2019;"Cardiologues";"38";"1456"
2019;"Cardiologues";"42";"1646"
2019;"Cardiologues";"63";"1526"
2019;"Cardiologues";"05";"1366"
2019;"Cardiologues";"83";"1800"
2019;"Cardiologues";"84";"1712"
2019;"Cardiologues";"2A";"1572"
2019;"Chirurgiens";"77";"1071"
2019;"Chirurgiens";"92";"842"
2019;"Chirurgiens";"94";"944"
2019;"Chirurgiens";"95";"1152"
2019;"Chirurgiens";"18";"894"
2019;"Chirurgiens";"90";"694"
2019;"Chirurgiens";"62";"1078"
2019;"Chirurgiens";"57";"1157"
2019;"Chirurgiens";"68";"1173"
2019;"Chirurgiens";"88";"1222"
2019;"Chirurgiens";"72";"1291"
2019;"Chirurgiens";"22";"1144"
2019;"Chirurgiens";"29";"981"
2019;"Chirurgiens";"23";"653"
2019;"Chirurgiens";"24";"1182"
2019;"Chirurgiens";"33";"959"
2019;"Chirurgiens";"11";"974"
2019;"Chirurgiens";"12";"717"
2019;"Chirurgiens";"30";"995"
2019;"Chirurgiens";"34";"1045"
2019;"Chirurgiens";"46";"497"
2019;"Chirurgiens";"48";"627"
2019;"Chirurgiens";"82";"1305"
2019;"Chirurgiens";"07";"1073"
2019;"Chirurgiens";"38";"1006"
2019;"Chirurgiens";"69";"933"
2019;"Chirurgiens";"73";"922"
2019;"Chirurgiens";"06";"828"
2019;"Chirurgiens";"2B";"1206"
2019;"Chirurgiens-dentistes (hors spécialistes d'orthopédie dento-faciale - ODF)";"971";"752"
2019;"Chirurgiens-dentistes (hors spécialistes d'orthopédie dento-faciale - ODF)";"973";"826"
2019;"Chirurgiens-dentistes (hors spécialistes d'orthopédie dento-faciale - ODF)";"78";"844"
2019;"Chirurgiens-dentistes (hors spécialistes d'orthopédie dento-faciale - ODF)";"28";"1067"
2019;"Chirurgiens-dentistes (hors spécialistes d'orthopédie dento-faciale - ODF)";"41";"1033"
2019;"Chirurgiens-dentistes (hors spécialistes d'orthopédie dento-faciale - ODF)";"21";"986"
2019;"Chirurgiens-dentistes (hors spécialistes d'orthopédie dento-faciale - ODF)";"39";"958"
2019;"Chirurgiens-dentistes (hors spécialistes d'orthopédie dento-faciale - ODF)";"89";"1103"
2019;"Chirurgiens-dentistes (hors spécialistes d'orthopédie dento-faciale - ODF)";"50";"1146"
2019;"Chirurgiens-dentistes (hors spécialistes d'orthopédie dento-faciale - ODF)";"61";"1102"
2019;"Chirurgiens-dentistes (hors spécialistes d'orthopédie dento-faciale - ODF)";"59";"940"
2019;"Chirurgiens-dentistes (hors spécialistes d'orthopédie dento-faciale - ODF)";"62";"998"
2019;"Chirurgiens-dentistes (hors spécialistes d'orthopédie dento-faciale - ODF)";"51";"883"
2019;"Chirurgiens-dentistes (hors spécialistes d'orthopédie dento-faciale - ODF)";"54";"808"
